Asset Name,Symbol,Type,Address,AssetType,precision,Link,Chainlink Price Feed,aggregatorName
Sushi LP WETH-USDT,SLP,sushiLpToken,0xc2755915a85c6f6c1c0f3a86ac8c058f11caa9c9,2,18,https://polygonscan.com/address/0xc2755915a85c6f6c1c0f3a86ac8c058f11caa9c9,
Sushi LP USDC-WETH,SLP,sushiLpToken,0x34965ba0ac2451a34a0471f04cca3f990b8dea27,2,18,https://polygonscan.com/address/0x34965ba0ac2451a34a0471f04cca3f990b8dea27,
Sushi LP SNX-WETH,SLP,sushiLpToken,0x116ff0d1caa91a6b94276b3471f33dbeb52073e7,2,18,https://polygonscan.com/address/0x116ff0d1caa91a6b94276b3471f33dbeb52073e7,
Sushi LP LINK-WETH,SLP,sushiLpToken,0x74d23f21f780ca26b47db16b0504f2e3832b9321,2,18,https://polygonscan.com/address/0x74d23f21f780ca26b47db16b0504f2e3832b9321,
Sushi LP WBTC-WETH,SLP,sushiLpToken,0xe62ec2e799305e0d367b0cc3ee2cda135bf89816,2,18,https://polygonscan.com/address/0xe62ec2e799305e0d367b0cc3ee2cda135bf89816,
Sushi LP WMATIC-WETH,SLP,sushiLpToken,0xc4e595acdd7d12fec385e5da5d43160e8a0bac0e,2,18,https://polygonscan.com/address/0xc4e595acdd7d12fec385e5da5d43160e8a0bac0e,
Sushi LP WETH-AAVE,SLP,sushiLpToken,0x2813d43463c374a680f235c428fb1d7f08de0b69,2,18,https://polygonscan.com/address/0x2813d43463c374a680f235c428fb1d7f08de0b69,
Sushi LP WETH-CRV,SLP,sushiLpToken,0x396e655c309676caf0acf4607a868e0cded876db,2,18,https://polygonscan.com/address/0x396e655c309676caf0acf4607a868e0cded876db,
Aave Lending Pool,Lend/Borrow,aaveLending,0x8dFf5E27EA6b7AC08EbFdf9eB090F32ee9a30fcf,3,18,https://polygonscan.com/address/0x8dFf5E27EA6b7AC08EbFdf9eB090F32ee9a30fcf,0x7A6B761836012842d304C7e4d836F226e2b52eA9,,
Sushi LP FXS-FRAX,SLP,sushiLpToken,0xd53a56ae0f48c9a03660cd36c2e4ae20493a1eca,2,18,https://polygonscan.com/address/0xd53a56ae0f48c9a03660cd36c2e4ae20493a1eca
Sushi LP FRAX-USDC,SLP,sushiLpToken,0x9e20a8d3501bf96eda8e69b96dd84840058a1cb0,2,18,https://polygonscan.com/address/0x9e20a8d3501bf96eda8e69b96dd84840058a1cb0
Celsius,CEL,crypto,0xd85d1e945766fea5eda9103f918bd915fbca63e6,0,4,https://polygonscan.com/token/0xd85d1e945766fea5eda9103f918bd915fbca63e6,0xc9ECF45956f576681bDc01F79602A79bC2667B0c,,
Compound,COMP,crypto,0x8505b9d2254a7ae468c0e9dd10ccea3a837aef5c,0,18,https://polygonscan.com/token/0x8505b9d2254a7ae468c0e9dd10ccea3a837aef5c,0x2A8758b7257102461BC958279054e372C2b1bDE6,,
Decentraland,MANA,crypto,0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4,0,18,https://polygonscan.com/token/0xa1c57f48f0deb89f569dfbe6e2b7f46d33606fd4,0xA1CbF3Fe43BC3501e3Fc4b573e822c70e76A7512,,
QuickSwap,QUICK,crypto,0x831753dd7087cac61ab5644b308642cc1c33dc13,0,18,https://polygonscan.com/token/0x831753dd7087cac61ab5644b308642cc1c33dc13,0xa058689f4bCa95208bba3F265674AE95dED75B6D,,
Uniswap,UNI,crypto,0xb33eaad8d922b1083446dc23f610c2567fb5180f,0,18,https://polygonscan.com/token/0xb33eaad8d922b1083446dc23f610c2567fb5180f,0xdf0Fb4e4F928d2dCB76f438575fDD8682386e13C,,
Yearn.Finance,YFI,crypto,0xda537104d6a5edd53c6fbba9a898708e465260b6,0,18,https://polygonscan.com/token/0xda537104d6a5edd53c6fbba9a898708e465260b6,0x9d3A43c111E7b2C6601705D9fcF7a70c95b1dc55,,
Stablecoin Yield,dUSD,crypto,0xbae28251b2a4e621aa7e20538c06dee010bc06de,0,18,https://polygonscan.com/token/0xbae28251b2a4e621aa7e20538c06dee010bc06de,,DHedgePoolAggregator,
dHEDGE DAO,DHT,crypto,0x8c92e38eca8210f4fcbf17f0951b198dd7668292,0,18,https://polygonscan.com/address/0x8c92e38eca8210f4fcbf17f0951b198dd7668292,0x5C44cB803582891Bc9Bf020a4Aa36A3c6281119E,MedianTWAPAggregator,,
Sushi LP DHT-WETH,SLP,sushiLpToken,0xa375d23a751124359568f3a22576528bd1c8c3e3,2,18,https://polygonscan.com/address/0xa375d23a751124359568f3a22576528bd1c8c3e3,,,,
Sushi LP WMATIC-USDC,SLP,sushiLpToken,0xcd353f79d9fade311fc3119b841e1f456b54e858,2,18,https://polygonscan.com/address/0xcd353f79d9fade311fc3119b841e1f456b54e858,,,,
Aavegotchi,GHST,crypto,0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7,0,18,https://polygonscan.com/token/0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7,0xDD229Ce42f11D8Ee7fFf29bDB71C7b81352e11be,,,
Wrapped UST Token,UST,currency,0x692597b009d13c4049a947cab2239b7d6517875f,0,18,https://polygonscan.com/token/0x692597b009d13c4049a947cab2239b7d6517875f,0x2D455E55e8Ad3BA965E3e95e7AaB7dF1C671af19,,,
TrueUSD,TUSD,currency,0x2e1ad108ff1d8c782fcbbb89aad783ac49586756,0,18,https://polygonscan.com/token/0x2e1ad108ff1d8c782fcbbb89aad783ac49586756,0x7C5D415B64312D38c56B54358449d0a4058339d2,,,
renBTC,renBTC,crypto,0xdbf31df14b66535af65aac99c32e9ea844e14501,0,8,https://polygonscan.com/token/0xdbf31df14b66535af65aac99c32e9ea844e14501,0xc907E116054Ad103354f2D350FD2514433D57F6f,,,
Solana,SOL,crypto,0x7DfF46370e9eA5f0Bad3C4E29711aD50062EA7A4,0,18,https://polygonscan.com/token/0x7DfF46370e9eA5f0Bad3C4E29711aD50062EA7A4,0x10C8264C0935b3B9870013e057f330Ff3e9C56dC,,,
Nexo,NEXO,crypto,0x41b3966b4ff7b427969ddf5da3627d6aeae9a48e,0,18,https://polygonscan.com/token/0x41b3966b4ff7b427969ddf5da3627d6aeae9a48e,0x666bb13b3ED3816504E8c30D0F9B9C16b371774b,,,
