contractAddress,guardName,guardAddress,description
0x442b69937a0daf9D46439a71567fABE6Cb69FBaf,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x98cCbC721cc05E28a125943D69039B39BE6A21e9,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x549dbDFfbd47bD5639f9348eBE82E63e2f9F777A,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0xdcB8438c979fA030581314e5A5Df42bbFEd744a0,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x87AE62c5720DAB812BDacba66cc24839440048d1,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0xbB16C7B3244DFA1a6BF83Fcce3EE4560837763CD,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x3a52b21816168dfe35bE99b7C5fc209f17a0aDb1,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x27665271210aCff4Fab08AD9Bb657E91866471F0,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0xC18f85A6DD3Bcd0516a1CA08d3B1f0A4E191A2C4,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0xC8fCd6fB4D15dD7C455373297dEF375a08942eCe,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x9De146b5663b82F44E5052dEDe2aA3Fd4CBcDC99,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x1dAd8808D8aC58a0df912aDC4b215ca3B93D6C49,SynthetixPerpsV2MarketContractGuard,0x3f336358DdD7876DCA6afF7f957C7E34F437CDd2,SynthetixPerpsV2MarketContractGuard
0x1111111254eeb25477b68fb85ed929f73a960582,OneInchV5Guard,0xf8Ed6aee2A036aE2b326e9fb09d9CFf40745fE40,OneInch V5 Router
0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,UniswapV3RouterGuard,0x9d124E66401880d7B18a3a4B66d4de9CB030215f,Uniswap V3 Router guard
0xDEF1ABE32c034e558Cdd535791643C58a13aCC10,ZeroExContractGuard,0x1B597bFBAA7cB065b1a361114FC095E15ddc5247,ZeroEx Exchange Proxy
